id,hotel_cluster
875691,"[2, 25, 22, 64, 11]"
875691,"[2, 37, 68, 30, 46]"
875937,"[91, 25, 32, 82, 94]"
875937,"[98, 4, 83, 70, 39]"
875937,"[91, 25, 32, 82, 94]"
875937,"[91, 25, 32, 82, 94]"
880222,"[91, 59, 95, 13, 96]"
880222,"[47, 91, 48, 39, 40]"
880346,"[91, 41, 48, 64, 65]"
880346,"[85, 82, 67, 78, 62]"
880346,"[8, 57, 30, 20, 58]"
887780,"[91, 41, 48, 64, 65]"
887780,"[17, 83, 70, 41, 98]"
889198,"[64, 99, 25, 75, 11]"
889198,"[36, 46, 81, 30, 2]"
894145,"[67, 90, 58, 29, 62]"
894145,"[67, 90, 58, 29, 62]"
895482,"[94, 91, 41, 48, 64]"
896501,"[95, 18, 68, 9, 41]"
898394,"[28, 7, 91, 11, 18]"
898394,"[2, 42, 28, 38, 72]"
898394,"[2, 42, 28, 38, 72]"
899329,"[20, 61, 91, 41, 48]"
899329,"[81, 46, 64, 78, 61]"
899329,"[81, 46, 64, 78, 61]"
906984,"[91, 18, 6, 9, 42]"
910920,"[84, 34, 96, 0, 99]"
911673,"[91, 68, 59, 9, 25]"
911673,"[91, 68, 59, 9, 25]"
911673,"[91, 68, 59, 9, 25]"
911673,"[91, 68, 59, 9, 25]"
911673,"[84, 41, 83, 90, 9]"
911673,"[91, 41, 48, 64, 65]"
911673,"[91, 41, 48, 64, 65]"
911673,"[42, 60, 90, 39, 91]"
911673,"[42, 60, 90, 39, 91]"
911673,"[18, 48, 2, 94, 42]"
911673,"[94, 91, 41, 48, 64]"
911673,"[94, 91, 41, 48, 64]"
911673,"[71, 34, 18, 77, 54]"
911673,"[71, 34, 18, 77, 54]"
911816,"[95, 42, 91, 4, 16]"
917946,"[56, 21, 98, 41, 70]"
917946,"[56, 41, 70, 98, 55]"
918957,"[59, 25, 42, 48, 95]"
919336,"[91, 41, 48, 64, 65]"
919336,"[33, 76, 5, 91, 94]"
919336,"[91, 41, 48, 64, 65]"
924060,"[9, 97, 25, 64, 8]"
925178,"[42, 91, 51, 7, 48]"
930059,"[49, 4, 23, 59, 21]"
931205,"[83, 68, 16, 11, 37]"
931205,"[91, 41, 48, 64, 65]"
931205,"[81, 75, 76, 91, 41]"
946815,"[74, 91, 41, 48, 64]"
955793,"[15, 8, 14, 78, 35]"
955793,"[99, 37, 22, 58, 25]"
960459,"[59, 42, 91, 95, 16]"
960459,"[59, 42, 91, 95, 16]"
960459,"[32, 50, 68, 39, 91]"
960459,"[11, 9, 33, 42, 13]"
960459,"[50, 7, 91, 41, 48]"
960459,"[91, 41, 48, 64, 65]"
962426,"[91, 95, 69, 13, 94]"
962426,"[13, 91, 95, 69, 94]"
963143,"[81, 67, 91, 41, 48]"
963214,"[95, 9, 91, 51, 33]"
966240,"[64, 75, 86, 20, 30]"
966240,"[64, 75, 86, 20, 30]"
966240,"[64, 75, 86, 20, 30]"
966240,"[64, 75, 86, 20, 30]"
966240,"[64, 75, 86, 20, 30]"
966240,"[64, 75, 86, 20, 30]"
966240,"[64, 75, 86, 20, 30]"
966308,"[64, 97, 46, 8, 35]"
967339,"[98, 59, 21, 49, 25]"
967339,"[2, 25, 68, 59, 46]"
967339,"[91, 41, 48, 64, 65]"
967546,"[84, 41, 83, 90, 9]"
967546,"[48, 91, 41, 64, 65]"
968722,"[7, 91, 16, 25, 41]"
968722,"[7, 91, 16, 25, 41]"
980246,"[16, 33, 47, 25, 91]"
980246,"[48, 47, 91, 41, 64]"
983105,"[92, 26, 65, 69, 96]"
983105,"[56, 70, 41, 98, 69]"
986949,"[25, 64, 5, 11, 97]"
986949,"[61, 63, 6, 29, 76]"
987722,"[95, 42, 91, 4, 16]"
993445,"[91, 41, 48, 64, 65]"
995104,"[46, 64, 61, 29, 99]"
995104,"[82, 9, 10, 2, 62]"
1011152,"[0, 31, 96, 25, 91]"
1011152,"[0, 31, 96, 25, 91]"
1011152,"[0, 31, 96, 25, 91]"
1012146,"[25, 21, 5, 15, 72]"
1012146,"[25, 64, 5, 11, 97]"
1012146,"[25, 64, 5, 11, 97]"
1012146,"[25, 64, 5, 11, 97]"
1012146,"[25, 64, 5, 11, 97]"
1012565,"[56, 70, 41, 98, 69]"
1012565,"[72, 48, 83, 55, 4]"
1012820,"[96, 19, 13, 41, 18]"
1014439,"[50, 4, 33, 48, 6]"
1015277,"[29, 82, 59, 46, 64]"
1016048,"[16, 40, 91, 47, 41]"
1021213,"[97, 5, 64, 12, 98]"
1021213,"[97, 5, 64, 12, 98]"
1022918,"[54, 77, 16, 40, 47]"
1022918,"[54, 77, 16, 40, 47]"
1022918,"[54, 77, 16, 40, 47]"
1023537,"[0, 13, 10, 39, 17]"
1023615,"[46, 25, 59, 16, 2]"
1023615,"[80, 43, 86, 91, 41]"
1023615,"[5, 89, 86, 25, 38]"
1023615,"[80, 67, 14, 78, 30]"
1023615,"[62, 8, 67, 35, 43]"
1024986,"[44, 78, 64, 46, 58]"
1024986,"[91, 41, 48, 64, 65]"
1024986,"[81, 76, 46, 91, 41]"
1026225,"[59, 46, 95, 75, 68]"
1028468,"[42, 48, 51, 28, 77]"
1028468,"[48, 9, 39, 13, 18]"
1028468,"[94, 91, 42, 50, 39]"
1028468,"[39, 91, 95, 21, 19]"
1028468,"[50, 61, 48, 53, 7]"
1028468,"[30, 50, 91, 41, 48]"
1028468,"[48, 91, 41, 64, 65]"
1028468,"[48, 13, 51, 72, 91]"
1028468,"[14, 48, 39, 32, 43]"
1028468,"[91, 41, 48, 64, 65]"
1028468,"[48, 42, 76, 47, 91]"
1030536,"[2, 46, 29, 59, 64]"
1030780,"[18, 68, 59, 60, 6]"
1030780,"[42, 16, 15, 19, 18]"
1034646,"[34, 10, 26, 43, 96]"
1035374,"[16, 28, 91, 32, 48]"
1035374,"[91, 6, 18, 59, 15]"
1035374,"[91, 6, 18, 59, 15]"
1037658,"[41, 59, 95, 72, 28]"
1037658,"[95, 69, 91, 41, 48]"
1037658,"[16, 23, 98, 72, 18]"
1037875,"[36, 22, 67, 99, 64]"
1037875,"[58, 64, 89, 86, 67]"
1037875,"[67, 91, 41, 48, 64]"
1042469,"[49, 4, 23, 59, 21]"
1043592,"[46, 36, 58, 12, 29]"
1046711,"[95, 49, 4, 28, 5]"
1046711,"[95, 42, 91, 4, 16]"
1046711,"[95, 91, 21, 19, 47]"
1047219,"[64, 11, 46, 97, 38]"
1049095,"[6, 7, 91, 4, 50]"
1053857,"[6, 17, 44, 13, 77]"
1053857,"[70, 39, 98, 19, 21]"
1055880,"[36, 67, 82, 53, 93]"
1063674,"[91, 7, 5, 90, 17]"
1063674,"[91, 41, 48, 64, 65]"
1063674,"[18, 42, 34, 26, 94]"
1065654,"[46, 62, 7, 59, 36]"
1067764,"[2, 33, 31, 16, 13]"
1071246,"[11, 37, 59, 90, 42]"
1071246,"[2, 11, 29, 59, 46]"
1074643,"[46, 64, 82, 99, 36]"
1074643,"[11, 75, 21, 25, 64]"
1074643,"[78, 22, 99, 67, 58]"
1074643,"[64, 2, 29, 11, 58]"
1079130,"[89, 57, 20, 53, 78]"
1080675,"[39, 32, 50, 76, 14]"
1080675,"[39, 32, 50, 76, 14]"
1081478,"[11, 46, 82, 5, 25]"
1085838,"[9, 87, 96, 51, 39]"
1086275,"[1, 45, 79, 24, 88]"
1086275,"[1, 79, 45, 24, 19]"
1086560,"[91, 41, 48, 64, 65]"
1086560,"[25, 41, 48, 91, 38]"
1086720,"[42, 91, 28, 16, 23]"
1086791,"[98, 70, 41, 56, 72]"
1095318,"[48, 5, 15, 16, 91]"
1096649,"[18, 95, 91, 33, 4]"
1096649,"[18, 95, 91, 33, 4]"
1096649,"[18, 95, 91, 33, 4]"
1096649,"[73, 91, 0, 28, 96]"
1100154,"[1, 45, 79, 24, 88]"
1101414,"[41, 83, 17, 21, 91]"
1104510,"[1, 45, 79, 24, 88]"
1104512,"[73, 31, 99, 84, 6]"
1104512,"[97, 98, 25, 21, 70]"
1104512,"[25, 64, 5, 11, 97]"
1104626,"[26, 41, 96, 21, 70]"
1106065,"[47, 72, 5, 32, 77]"
1107240,"[91, 41, 48, 64, 65]"
1108468,"[68, 2, 46, 95, 29]"
1108468,"[68, 2, 46, 95, 29]"
1108468,"[90, 36, 99, 62, 58]"
1109098,"[6, 17, 44, 13, 77]"
1119565,"[6, 91, 41, 48, 64]"
1119565,"[97, 98, 25, 21, 70]"
1119565,"[91, 41, 48, 64, 65]"
1119565,"[56, 70, 41, 98, 69]"
1121034,"[95, 37, 91, 21, 41]"
1121034,"[80, 44, 20, 62, 91]"
1121034,"[80, 44, 20, 62, 91]"
1121138,"[95, 18, 98, 68, 21]"
1121138,"[65, 66, 44, 52, 92]"
1128373,"[82, 64, 36, 59, 29]"
1128373,"[82, 64, 36, 59, 29]"
1128373,"[82, 64, 36, 59, 29]"
1132494,"[91, 95, 69, 13, 94]"
1132494,"[94, 91, 48, 42, 18]"
1132494,"[99, 84, 34, 96, 0]"
1134358,"[91, 41, 48, 64, 65]"
1134358,"[9, 81, 63, 16, 2]"
1134358,"[46, 36, 58, 12, 29]"
1135036,"[70, 98, 68, 91, 41]"
1138153,"[91, 40, 41, 7, 48]"
1138649,"[28, 91, 50, 76, 48]"
1138649,"[7, 21, 39, 94, 91]"
1140866,"[91, 41, 48, 64, 65]"
1142815,"[95, 56, 41, 70, 3]"
1145836,"[28, 91, 42, 48, 16]"
1145836,"[28, 91, 42, 48, 16]"
1146063,"[69, 41, 70, 86, 37]"
1147634,"[56, 19, 98, 70, 55]"
1149240,"[52, 66, 65, 17, 84]"
1149496,"[18, 95, 91, 33, 4]"
1149496,"[18, 95, 91, 33, 4]"
1149496,"[91, 41, 48, 64, 65]"
1157284,"[96, 91, 90, 42, 41]"
1168670,"[98, 55, 21, 95, 25]"
1169284,"[36, 58, 5, 99, 30]"
1169284,"[62, 30, 67, 53, 91]"
1169284,"[1, 45, 79, 24, 88]"
1179453,"[46, 64, 11, 5, 82]"
1179453,"[46, 64, 11, 5, 82]"
1185600,"[91, 57, 7, 39, 87]"
1187663,"[9, 15, 43, 82, 6]"
1187663,"[68, 59, 9, 95, 64]"
1187663,"[70, 98, 68, 91, 41]"
1192249,"[55, 9, 21, 18, 68]"
1196944,"[91, 95, 69, 13, 94]"
1196944,"[51, 34, 91, 77, 48]"
1196944,"[28, 18, 49, 91, 41]"
1196944,"[86, 28, 95, 32, 69]"
5169,"[0, 33, 83, 96, 84]"
5169,"[56, 70, 41, 98, 69]"
5169,"[2, 11, 29, 59, 46]"
7548,"[21, 4, 6, 2, 61]"
7548,"[59, 25, 42, 48, 95]"
7548,"[82, 91, 41, 48, 64]"
8015,"[3, 32, 48, 41, 91]"
18560,"[50, 28, 56, 33, 51]"
18560,"[98, 70, 8, 41, 18]"
19030,"[1, 45, 79, 24, 88]"
27869,"[43, 67, 62, 53, 20]"
27869,"[78, 82, 3, 91, 41]"
27869,"[25, 64, 5, 11, 97]"
27869,"[91, 41, 48, 64, 65]"
27869,"[87, 78, 20, 30, 60]"
27869,"[20, 30, 44, 85, 91]"
27869,"[20, 30, 44, 85, 91]"
29068,"[61, 25, 64, 22, 38]"
29068,"[97, 69, 21, 41, 39]"
29068,"[81, 46, 64, 78, 61]"
30033,"[65, 66, 52, 87, 96]"
30033,"[49, 91, 18, 41, 94]"
31907,"[16, 42, 90, 38, 77]"
31907,"[21, 70, 39, 98, 19]"
34547,"[43, 25, 61, 30, 42]"
34547,"[50, 82, 7, 11, 14]"
34547,"[25, 72, 64, 5, 97]"
34659,"[97, 98, 25, 21, 70]"
34659,"[97, 98, 25, 21, 70]"
34659,"[59, 49, 21, 25, 33]"
34659,"[59, 49, 21, 25, 33]"
34659,"[59, 49, 21, 25, 33]"
34659,"[58, 64, 2, 25, 6]"
34659,"[25, 70, 9, 97, 22]"
37788,"[95, 9, 91, 51, 33]"
37788,"[41, 98, 28, 21, 13]"
42135,"[28, 22, 90, 37, 73]"
42135,"[15, 50, 89, 39, 48]"
42135,"[15, 50, 89, 39, 48]"
42383,"[10, 15, 28, 32, 76]"
42897,"[91, 41, 48, 64, 65]"
46100,"[16, 18, 19, 47, 42]"
49063,"[25, 64, 5, 11, 97]"
52989,"[91, 41, 48, 64, 65]"
52989,"[14, 91, 41, 48, 64]"
62399,"[16, 42, 77, 76, 91]"
62399,"[99, 42, 96, 90, 15]"
62698,"[56, 70, 41, 98, 69]"
62698,"[59, 62, 80, 46, 2]"
62698,"[25, 83, 28, 91, 41]"
62698,"[25, 83, 28, 91, 41]"
62698,"[95, 18, 98, 68, 21]"
62698,"[55, 21, 68, 9, 25]"
62698,"[95, 18, 98, 68, 21]"
62698,"[50, 28, 56, 33, 51]"
62698,"[97, 98, 25, 21, 70]"
62698,"[64, 97, 46, 8, 35]"
62698,"[63, 92, 38, 78, 62]"
62698,"[63, 81, 61, 78, 12]"
62698,"[46, 99, 40, 58, 3]"
62698,"[65, 66, 31, 52, 92]"
63682,"[68, 95, 91, 77, 21]"
63682,"[94, 91, 42, 14, 41]"
63682,"[1, 79, 45, 24, 19]"
67219,"[50, 28, 56, 33, 51]"
69372,"[97, 98, 25, 21, 70]"
82671,"[61, 82, 50, 58, 43]"
85447,"[30, 43, 64, 14, 61]"
87204,"[91, 41, 48, 64, 65]"
88551,"[46, 36, 58, 12, 29]"
90573,"[70, 19, 56, 37, 41]"
90573,"[96, 19, 13, 41, 18]"
91231,"[6, 69, 75, 85, 38]"
91252,"[42, 91, 41, 48, 64]"
91252,"[48, 91, 59, 28, 2]"
91252,"[43, 6, 32, 48, 93]"
91252,"[91, 77, 50, 7, 33]"
91252,"[91, 90, 13, 48, 32]"
91252,"[48, 17, 55, 6, 15]"
91252,"[90, 42, 40, 48, 13]"
91252,"[1, 45, 79, 24, 88]"
94560,"[8, 61, 76, 30, 91]"
99037,"[59, 25, 42, 48, 95]"
99037,"[34, 91, 48, 33, 39]"
99037,"[91, 68, 59, 9, 25]"
99037,"[91, 6, 23, 41, 48]"
100530,"[64, 48, 2, 75, 33]"
103362,"[68, 59, 9, 95, 64]"
103362,"[81, 61, 57, 12, 63]"
104073,"[5, 68, 97, 59, 2]"
104949,"[59, 46, 95, 75, 68]"
104949,"[1, 45, 79, 24, 88]"
107066,"[34, 96, 48, 91, 16]"
107214,"[91, 76, 0, 32, 40]"
107214,"[91, 48, 17, 83, 77]"
107214,"[6, 16, 50, 28, 42]"
107214,"[95, 9, 91, 51, 33]"
107747,"[98, 59, 21, 49, 25]"
107747,"[25, 64, 5, 11, 97]"
107747,"[25, 64, 5, 11, 97]"
107747,"[99, 14, 58, 2, 22]"
110485,"[21, 55, 32, 90, 0]"
110485,"[84, 34, 96, 0, 99]"
110485,"[54, 77, 16, 40, 47]"
110485,"[84, 34, 96, 0, 99]"
112949,"[36, 15, 39, 91, 76]"
114453,"[75, 94, 14, 91, 41]"
114453,"[28, 42, 33, 91, 72]"
114453,"[28, 42, 33, 91, 72]"
114453,"[19, 34, 71, 96, 3]"
114453,"[95, 69, 41, 68, 9]"
121390,"[70, 98, 68, 91, 41]"
121390,"[50, 91, 18, 11, 48]"
126207,"[77, 16, 13, 7, 50]"
126671,"[58, 46, 64, 82, 99]"
127819,"[81, 46, 64, 78, 61]"
127819,"[64, 97, 49, 37, 9]"
129378,"[49, 4, 23, 59, 21]"
129378,"[59, 42, 91, 95, 16]"
129378,"[70, 39, 98, 19, 21]"
131202,"[91, 41, 48, 64, 65]"
131289,"[46, 99, 40, 58, 3]"
131773,"[43, 7, 91, 41, 48]"
136739,"[91, 39, 41, 48, 64]"
144537,"[0, 99, 5, 83, 33]"
146023,"[91, 41, 48, 64, 65]"
147890,"[31, 77, 71, 17, 90]"
152859,"[97, 5, 64, 12, 98]"
152859,"[82, 9, 10, 2, 62]"
152859,"[80, 59, 83, 48, 97]"
152859,"[82, 38, 61, 78, 63]"
152859,"[64, 21, 68, 75, 17]"
152859,"[4, 28, 5, 50, 25]"
152859,"[82, 38, 61, 78, 63]"
152859,"[55, 9, 21, 18, 68]"
152859,"[46, 58, 81, 38, 57]"
152859,"[2, 11, 29, 59, 46]"
154433,"[1, 45, 79, 24, 88]"
154433,"[91, 41, 48, 64, 65]"
154433,"[95, 9, 68, 91, 98]"
154433,"[95, 9, 68, 91, 98]"
154433,"[91, 72, 28, 33, 21]"
156539,"[45, 1, 79, 24, 88]"
156539,"[36, 16, 50, 91, 15]"
156539,"[91, 41, 48, 64, 65]"
156539,"[95, 37, 91, 21, 41]"
156539,"[95, 37, 91, 21, 41]"
156539,"[34, 94, 91, 41, 48]"
157949,"[91, 41, 48, 64, 65]"
157949,"[43, 53, 91, 41, 48]"
157949,"[91, 41, 48, 64, 65]"
157949,"[59, 91, 41, 48, 64]"
164411,"[6, 82, 91, 41, 48]"
168267,"[59, 15, 2, 36, 30]"
168267,"[64, 2, 29, 11, 58]"
168625,"[4, 40, 5, 31, 55]"
168625,"[4, 40, 5, 31, 55]"
170487,"[4, 68, 91, 72, 48]"
171819,"[21, 98, 77, 17, 40]"
171819,"[70, 56, 41, 98, 69]"
171819,"[56, 70, 41, 98, 69]"
173889,"[91, 41, 48, 64, 65]"
178407,"[91, 41, 48, 64, 65]"
178407,"[71, 82, 4, 25, 83]"
180108,"[71, 34, 18, 77, 54]"
180558,"[0, 31, 96, 25, 91]"
181910,"[91, 72, 28, 33, 21]"
183391,"[78, 86, 44, 20, 43]"
186213,"[1, 45, 79, 24, 88]"
186385,"[33, 83, 91, 94, 8]"
186992,"[52, 43, 44, 57, 31]"
186992,"[12, 21, 36, 59, 48]"
188749,"[26, 73, 90, 84, 0]"
188749,"[48, 18, 94, 16, 32]"
189117,"[54, 77, 16, 40, 47]"
195006,"[47, 91, 41, 48, 64]"
195006,"[91, 90, 28, 48, 7]"
195006,"[91, 41, 48, 64, 65]"
195006,"[91, 41, 48, 64, 65]"
195006,"[91, 41, 48, 64, 65]"
197365,"[65, 52, 87, 31, 64]"
198397,"[98, 70, 41, 56, 72]"
198404,"[36, 58, 5, 99, 30]"
198404,"[37, 91, 41, 48, 64]"
200618,"[64, 29, 46, 85, 5]"
203353,"[95, 18, 98, 68, 21]"
203353,"[56, 41, 70, 98, 55]"
205021,"[56, 70, 41, 98, 69]"
218331,"[22, 8, 64, 78, 58]"
218331,"[25, 64, 5, 11, 97]"
222585,"[65, 92, 8, 63, 44]"
222961,"[91, 41, 48, 64, 65]"
223261,"[91, 18, 6, 9, 42]"
226153,"[25, 64, 5, 11, 97]"
227159,"[71, 34, 84, 50, 91]"
234180,"[44, 20, 78, 91, 41]"
237305,"[95, 69, 41, 68, 9]"
242297,"[39, 7, 47, 91, 16]"
242854,"[64, 97, 46, 8, 35]"
242854,"[81, 60, 57, 38, 86]"
248937,"[59, 77, 95, 33, 91]"
250922,"[5, 31, 47, 96, 33]"
252053,"[1, 45, 79, 24, 88]"
252053,"[1, 45, 79, 24, 88]"
253281,"[61, 16, 78, 85, 15]"
253281,"[36, 85, 62, 58, 63]"
256568,"[91, 13, 50, 83, 73]"
256650,"[65, 66, 52, 87, 96]"
257114,"[6, 13, 50, 55, 48]"
257114,"[59, 42, 28, 32, 51]"
258267,"[50, 28, 56, 33, 51]"
258267,"[9, 99, 95, 59, 48]"
262435,"[64, 29, 46, 85, 5]"
262614,"[91, 50, 28, 6, 15]"
262614,"[91, 50, 28, 6, 15]"
262614,"[16, 10, 91, 47, 32]"
262614,"[16, 10, 91, 47, 32]"
262614,"[50, 91, 41, 48, 64]"
262614,"[91, 18, 6, 9, 42]"
265427,"[42, 48, 28, 43, 76]"
265846,"[77, 49, 91, 4, 72]"
269166,"[1, 79, 45, 24, 19]"
269166,"[1, 79, 45, 24, 19]"
280542,"[70, 19, 56, 37, 41]"
280542,"[98, 70, 41, 56, 72]"
282513,"[1, 45, 79, 24, 88]"
282513,"[39, 23, 91, 48, 51]"
290644,"[91, 95, 69, 13, 94]"
290644,"[99, 4, 48, 96, 50]"
290644,"[6, 50, 91, 23, 42]"
292831,"[23, 56, 98, 17, 37]"
295360,"[67, 36, 82, 53, 93]"
295360,"[91, 41, 48, 64, 65]"
295434,"[28, 21, 40, 16, 33]"
295434,"[1, 45, 79, 24, 88]"
295434,"[91, 41, 48, 64, 65]"
295434,"[48, 4, 72, 77, 91]"
295434,"[59, 25, 42, 48, 95]"
295434,"[59, 25, 42, 48, 95]"
295434,"[95, 42, 91, 4, 16]"
295761,"[56, 4, 49, 48, 98]"
295761,"[19, 56, 70, 41, 98]"
297225,"[48, 7, 42, 94, 33]"
297225,"[91, 41, 48, 64, 65]"
297225,"[91, 41, 48, 64, 65]"
299855,"[56, 70, 41, 98, 69]"
300136,"[34, 63, 73, 99, 65]"
311425,"[78, 82, 57, 85, 30]"
311425,"[6, 91, 42, 48, 39]"
315431,"[1, 45, 79, 24, 88]"
319975,"[21, 55, 33, 89, 59]"
319975,"[21, 55, 33, 89, 59]"
319975,"[84, 34, 96, 0, 99]"
319975,"[55, 25, 4, 28, 10]"
326135,"[91, 41, 48, 64, 65]"
326135,"[5, 25, 29, 46, 68]"
326323,"[70, 56, 37, 98, 33]"
328422,"[6, 28, 47, 48, 17]"
329428,"[28, 33, 50, 72, 7]"
329428,"[42, 91, 7, 32, 47]"
332037,"[46, 36, 62, 57, 82]"
332037,"[36, 62, 12, 46, 99]"
332037,"[46, 36, 58, 12, 29]"
332037,"[46, 36, 58, 12, 29]"
332037,"[46, 36, 58, 12, 29]"
332037,"[25, 64, 5, 11, 97]"
332037,"[46, 36, 58, 12, 29]"
332295,"[3, 44, 78, 62, 87]"
332295,"[80, 91, 41, 48, 64]"
332435,"[2, 97, 37, 59, 68]"
334130,"[98, 70, 41, 56, 72]"
334130,"[18, 4, 91, 16, 33]"
334130,"[18, 4, 91, 16, 33]"
336767,"[72, 32, 28, 51, 5]"
348439,"[64, 29, 46, 85, 5]"
348439,"[2, 11, 29, 59, 46]"
349111,"[30, 78, 67, 46, 64]"
349111,"[33, 91, 41, 48, 64]"
351457,"[31, 91, 19, 15, 10]"
351457,"[65, 52, 31, 66, 10]"
354424,"[20, 82, 60, 46, 81]"
355078,"[59, 94, 29, 63, 34]"
355078,"[48, 81, 50, 82, 42]"
355078,"[42, 37, 55, 23, 90]"
355078,"[35, 32, 42, 94, 57]"
359814,"[19, 95, 37, 91, 21]"
360625,"[91, 41, 48, 64, 65]"
360625,"[9, 82, 85, 62, 81]"
371161,"[1, 45, 79, 24, 88]"
371838,"[75, 94, 14, 91, 41]"
371838,"[91, 41, 48, 64, 65]"
371838,"[77, 49, 91, 4, 72]"
374875,"[91, 41, 48, 64, 65]"
374875,"[91, 41, 48, 64, 65]"
376625,"[68, 95, 18, 40, 9]"
376625,"[91, 41, 48, 64, 65]"
376625,"[68, 95, 18, 40, 9]"
376625,"[4, 51, 6, 13, 28]"
376625,"[95, 69, 91, 41, 48]"
377235,"[3, 67, 57, 81, 20]"
377691,"[9, 95, 98, 91, 18]"
377691,"[21, 98, 77, 17, 40]"
377691,"[37, 91, 41, 48, 64]"
377691,"[95, 98, 91, 18, 41]"
380754,"[46, 36, 62, 57, 82]"
382128,"[84, 34, 96, 0, 99]"
385110,"[11, 75, 21, 25, 64]"
385110,"[11, 75, 21, 25, 64]"
385110,"[11, 75, 21, 25, 64]"
385110,"[11, 75, 21, 25, 64]"
386621,"[15, 63, 47, 18, 91]"
386621,"[95, 42, 91, 4, 16]"
386621,"[95, 33, 9, 41, 99]"
386621,"[18, 99, 42, 6, 93]"
386621,"[46, 21, 59, 89, 2]"
386621,"[46, 22, 14, 62, 15]"
386621,"[82, 36, 29, 2, 64]"
386975,"[78, 22, 8, 64, 43]"
386975,"[29, 11, 36, 9, 42]"
386975,"[5, 11, 37, 64, 75]"
386975,"[64, 29, 46, 85, 5]"
387021,"[82, 58, 30, 36, 3]"
387284,"[35, 8, 38, 36, 30]"
387284,"[64, 97, 46, 8, 35]"
387284,"[89, 20, 38, 61, 82]"
388439,"[47, 91, 41, 48, 64]"
388666,"[6, 42, 47, 91, 48]"
388666,"[6, 42, 47, 91, 48]"
390461,"[91, 41, 48, 64, 65]"
390545,"[59, 2, 85, 12, 10]"
391402,"[9, 15, 43, 82, 6]"
394936,"[41, 40, 91, 48, 64]"
394936,"[91, 59, 95, 13, 96]"
397302,"[12, 21, 36, 59, 48]"
398438,"[59, 30, 99, 62, 50]"
398438,"[59, 30, 99, 62, 50]"
398843,"[99, 22, 64, 8, 78]"
398843,"[82, 22, 57, 62, 67]"
398843,"[82, 22, 57, 62, 67]"
398843,"[36, 22, 67, 99, 64]"
398843,"[81, 36, 82, 38, 85]"
398843,"[64, 86, 78, 25, 38]"
398843,"[36, 22, 67, 99, 64]"
398843,"[91, 68, 59, 9, 25]"
398843,"[91, 68, 59, 9, 25]"
398843,"[82, 22, 57, 62, 67]"
405657,"[99, 22, 64, 8, 78]"
405657,"[46, 36, 29, 62, 64]"
406251,"[18, 95, 91, 48, 16]"
406329,"[65, 66, 44, 52, 92]"
406329,"[80, 30, 86, 44, 22]"
406329,"[36, 29, 2, 64, 15]"
408792,"[59, 97, 46, 78, 91]"
412600,"[32, 77, 91, 41, 48]"
413202,"[95, 42, 91, 4, 16]"
413202,"[65, 66, 52, 31, 25]"
414274,"[42, 95, 33, 16, 19]"
414528,"[42, 91, 41, 48, 64]"
414528,"[91, 42, 50, 41, 48]"
414528,"[13, 42, 91, 41, 48]"
414528,"[91, 55, 68, 18, 95]"
415071,"[97, 5, 64, 12, 98]"
415071,"[59, 42, 15, 61, 62]"
416427,"[25, 64, 5, 11, 97]"
417569,"[91, 59, 95, 13, 96]"
417569,"[95, 9, 68, 91, 98]"
418614,"[63, 5, 69, 29, 91]"
419696,"[1, 45, 79, 24, 88]"
419696,"[1, 45, 79, 24, 88]"
419830,"[18, 15, 32, 16, 91]"
419830,"[91, 72, 28, 33, 21]"
426029,"[72, 21, 49, 37, 59]"
426029,"[95, 9, 68, 91, 98]"
427129,"[56, 70, 41, 98, 69]"
429316,"[70, 18, 21, 8, 33]"
429316,"[64, 22, 38, 25, 78]"
430093,"[2, 97, 37, 59, 68]"
431693,"[91, 41, 48, 64, 65]"
432063,"[95, 98, 91, 18, 41]"
433443,"[44, 82, 11, 22, 20]"
433443,"[22, 58, 11, 97, 37]"
433443,"[91, 41, 48, 64, 65]"
433635,"[37, 83, 10, 0, 17]"
433635,"[83, 10, 0, 17, 99]"
435957,"[25, 64, 5, 11, 97]"
438907,"[41, 83, 17, 21, 91]"
439699,"[50, 47, 13, 76, 18]"
439699,"[91, 50, 28, 6, 15]"
439699,"[91, 39, 23, 48, 51]"
440955,"[21, 18, 4, 33, 95]"
441337,"[82, 86, 61, 33, 91]"
441337,"[82, 86, 61, 33, 91]"
441337,"[93, 58, 90, 91, 41]"
441337,"[93, 58, 90, 91, 41]"
442950,"[32, 28, 7, 50, 11]"
443712,"[71, 34, 84, 50, 91]"
443712,"[91, 41, 48, 64, 65]"
443712,"[49, 34, 48, 71, 91]"
443857,"[91, 41, 48, 64, 65]"
443857,"[91, 41, 48, 64, 65]"
448845,"[68, 22, 8, 64, 78]"
448845,"[11, 64, 98, 58, 22]"
448845,"[28, 22, 90, 37, 73]"
450344,"[91, 41, 48, 64, 65]"
450928,"[6, 91, 41, 50, 25]"
450928,"[90, 6, 91, 41, 48]"
450928,"[50, 28, 32, 91, 41]"
452994,"[2, 46, 29, 59, 64]"
452994,"[2, 46, 29, 59, 64]"
452994,"[2, 46, 29, 59, 64]"
452994,"[29, 82, 59, 46, 64]"
455050,"[99, 6, 9, 97, 2]"
455050,"[59, 44, 58, 61, 78]"
455050,"[58, 2, 29, 82, 62]"
455050,"[90, 36, 99, 62, 58]"
455050,"[64, 97, 49, 37, 9]"
